shopInfo,datetime,IoTInfo,IoTType,IoTStat
C,2020-06-13 01,70-85-C2-51-14-C2,0,0
C,2020-06-13 02,70-85-C2-51-14-C2,0,0
C,2020-06-13 03,70-85-C2-51-14-C2,0,0
C,2020-06-13 04,70-85-C2-51-14-C2,0,0
C,2020-06-13 05,70-85-C2-51-14-C2,0,0
C,2020-06-13 06,70-85-C2-51-14-C2,0,0
C,2020-06-13 07,70-85-C2-51-14-C2,0,0
C,2020-06-13 08,70-85-C2-51-14-C2,0,0
C,2020-06-13 09,70-85-C2-51-14-C2,0,0
C,2020-06-13 10,70-85-C2-51-14-C2,0,0
C,2020-06-13 11,70-85-C2-51-14-C2,0,0
C,2020-06-13 12,70-85-C2-51-14-C2,0,0
C,2020-06-13 13,70-85-C2-51-14-C2,0,0
C,2020-06-13 14,70-85-C2-51-14-C2,0,0
C,2020-06-13 15,70-85-C2-51-14-C2,0,0
C,2020-06-13 16,70-85-C2-51-14-C2,0,0
C,2020-06-13 17,70-85-C2-51-14-C2,0,0
C,2020-06-13 18,70-85-C2-51-14-C2,0,0
C,2020-06-13 19,70-85-C2-51-14-C2,0,0
C,2020-06-13 20,70-85-C2-51-14-C2,0,0
C,2020-06-13 21,70-85-C2-51-14-C2,0,0
C,2020-06-13 22,70-85-C2-51-14-C2,0,0
C,2020-06-13 23,70-85-C2-51-14-C2,0,0
C,2020-06-14 00,70-85-C2-51-14-C2,0,0
C,2020-06-14 01,70-85-C2-51-14-C2,0,0
C,2020-06-14 02,70-85-C2-51-14-C2,0,0
C,2020-06-14 03,70-85-C2-51-14-C2,0,0
C,2020-06-14 04,70-85-C2-51-14-C2,0,0
C,2020-06-14 05,70-85-C2-51-14-C2,0,0
C,2020-06-14 06,70-85-C2-51-14-C2,0,0
C,2020-06-14 07,70-85-C2-51-14-C2,0,0
C,2020-06-14 08,70-85-C2-51-14-C2,0,0
C,2020-06-14 09,70-85-C2-51-14-C2,0,0
C,2020-06-14 10,70-85-C2-51-14-C2,0,0
C,2020-06-14 11,70-85-C2-51-14-C2,0,0
C,2020-06-14 12,70-85-C2-51-14-C2,0,0
C,2020-06-14 13,70-85-C2-51-14-C2,0,0
C,2020-06-14 14,70-85-C2-51-14-C2,0,0
C,2020-06-14 15,70-85-C2-51-14-C2,0,0
C,2020-06-14 16,70-85-C2-51-14-C2,0,0
C,2020-06-14 17,70-85-C2-51-14-C2,0,0
C,2020-06-14 18,70-85-C2-51-14-C2,0,0
C,2020-06-14 19,70-85-C2-51-14-C2,0,0
C,2020-06-14 20,70-85-C2-51-14-C2,0,0
C,2020-06-14 21,70-85-C2-51-14-C2,0,0
C,2020-06-14 22,70-85-C2-51-14-C2,0,0
C,2020-06-14 23,70-85-C2-51-14-C2,0,0
D,2020-06-01 00,70-85-C2-51-14-C3,0,0
D,2020-06-01 01,70-85-C2-51-14-C3,0,0
D,2020-06-01 02,70-85-C2-51-14-C3,0,0
D,2020-06-01 03,70-85-C2-51-14-C3,0,0
D,2020-06-01 04,70-85-C2-51-14-C3,0,0
D,2020-06-01 05,70-85-C2-51-14-C3,0,0
D,2020-06-01 06,70-85-C2-51-14-C3,0,0
D,2020-06-01 07,70-85-C2-51-14-C3,0,0
D,2020-06-01 08,70-85-C2-51-14-C3,0,0
D,2020-06-01 09,70-85-C2-51-14-C3,0,0
D,2020-06-01 10,70-85-C2-51-14-C3,0,0
D,2020-06-01 11,70-85-C2-51-14-C3,0,0
D,2020-06-01 12,70-85-C2-51-14-C3,0,0
D,2020-06-01 13,70-85-C2-51-14-C3,0,0
D,2020-06-01 14,70-85-C2-51-14-C3,0,0
D,2020-06-01 15,70-85-C2-51-14-C3,0,0
D,2020-06-01 16,70-85-C2-51-14-C3,0,0
D,2020-06-01 17,70-85-C2-51-14-C3,0,0
D,2020-06-01 18,70-85-C2-51-14-C3,0,0
D,2020-06-01 19,70-85-C2-51-14-C3,0,0
D,2020-06-01 20,70-85-C2-51-14-C3,0,0
D,2020-06-01 21,70-85-C2-51-14-C3,0,0
D,2020-06-01 22,70-85-C2-51-14-C3,0,0
D,2020-06-01 23,70-85-C2-51-14-C3,0,0
D,2020-06-02 00,70-85-C2-51-14-C3,0,0
D,2020-06-02 01,70-85-C2-51-14-C3,0,0
D,2020-06-02 02,70-85-C2-51-14-C3,0,0
D,2020-06-02 03,70-85-C2-51-14-C3,0,0
D,2020-06-02 04,70-85-C2-51-14-C3,0,0
D,2020-06-02 05,70-85-C2-51-14-C3,0,0
D,2020-06-02 06,70-85-C2-51-14-C3,0,0
D,2020-06-02 07,70-85-C2-51-14-C3,0,0
D,2020-06-02 08,70-85-C2-51-14-C3,0,0
D,2020-06-02 09,70-85-C2-51-14-C3,0,0
D,2020-06-02 10,70-85-C2-51-14-C3,0,0
D,2020-06-02 11,70-85-C2-51-14-C3,0,0
D,2020-06-02 12,70-85-C2-51-14-C3,0,0
D,2020-06-02 13,70-85-C2-51-14-C3,0,0
D,2020-06-02 14,70-85-C2-51-14-C3,0,0
D,2020-06-02 15,70-85-C2-51-14-C3,0,0
D,2020-06-02 16,70-85-C2-51-14-C3,0,0
D,2020-06-02 17,70-85-C2-51-14-C3,0,0
D,2020-06-02 18,70-85-C2-51-14-C3,0,0
D,2020-06-02 19,70-85-C2-51-14-C3,0,0
D,2020-06-02 20,70-85-C2-51-14-C3,0,0
D,2020-06-02 21,70-85-C2-51-14-C3,0,0
D,2020-06-02 22,70-85-C2-51-14-C3,0,0
D,2020-06-02 23,70-85-C2-51-14-C3,0,0
D,2020-06-03 00,70-85-C2-51-14-C3,0,0
D,2020-06-03 01,70-85-C2-51-14-C3,0,0
D,2020-06-03 02,70-85-C2-51-14-C3,0,0
D,2020-06-03 03,70-85-C2-51-14-C3,0,0
D,2020-06-03 04,70-85-C2-51-14-C3,0,0
D,2020-06-03 05,70-85-C2-51-14-C3,0,0
D,2020-06-03 06,70-85-C2-51-14-C3,0,0
D,2020-06-03 07,70-85-C2-51-14-C3,0,0
D,2020-06-03 08,70-85-C2-51-14-C3,0,0
D,2020-06-03 09,70-85-C2-51-14-C3,0,0
D,2020-06-03 10,70-85-C2-51-14-C3,0,0
D,2020-06-03 11,70-85-C2-51-14-C3,0,0
D,2020-06-03 12,70-85-C2-51-14-C3,0,0
D,2020-06-03 13,70-85-C2-51-14-C3,0,0
D,2020-06-03 14,70-85-C2-51-14-C3,0,0
D,2020-06-03 15,70-85-C2-51-14-C3,0,0
D,2020-06-03 16,70-85-C2-51-14-C3,0,0
D,2020-06-03 17,70-85-C2-51-14-C3,0,0
D,2020-06-03 18,70-85-C2-51-14-C3,0,0
D,2020-06-03 19,70-85-C2-51-14-C3,0,0
D,2020-06-03 20,70-85-C2-51-14-C3,0,0
D,2020-06-03 21,70-85-C2-51-14-C3,0,0
D,2020-06-03 22,70-85-C2-51-14-C3,0,0
D,2020-06-03 23,70-85-C2-51-14-C3,0,0
D,2020-06-04 00,70-85-C2-51-14-C3,0,0
D,2020-06-04 01,70-85-C2-51-14-C3,0,0
D,2020-06-04 02,70-85-C2-51-14-C3,0,0
D,2020-06-04 03,70-85-C2-51-14-C3,0,0
D,2020-06-04 04,70-85-C2-51-14-C3,0,0
D,2020-06-04 05,70-85-C2-51-14-C3,0,0
D,2020-06-04 06,70-85-C2-51-14-C3,0,0
D,2020-06-04 07,70-85-C2-51-14-C3,0,0
D,2020-06-04 08,70-85-C2-51-14-C3,0,0
D,2020-06-04 09,70-85-C2-51-14-C3,0,0
D,2020-06-04 10,70-85-C2-51-14-C3,0,0
D,2020-06-04 11,70-85-C2-51-14-C3,0,0
D,2020-06-04 12,70-85-C2-51-14-C3,0,0
D,2020-06-04 13,70-85-C2-51-14-C3,0,0
D,2020-06-04 14,70-85-C2-51-14-C3,0,0
D,2020-06-04 15,70-85-C2-51-14-C3,0,0
D,2020-06-04 16,70-85-C2-51-14-C3,0,0
D,2020-06-04 17,70-85-C2-51-14-C3,0,0
D,2020-06-04 18,70-85-C2-51-14-C3,0,0
D,2020-06-04 19,70-85-C2-51-14-C3,0,0
D,2020-06-04 20,70-85-C2-51-14-C3,0,0
D,2020-06-04 21,70-85-C2-51-14-C3,0,0
D,2020-06-04 22,70-85-C2-51-14-C3,0,0
D,2020-06-04 23,70-85-C2-51-14-C3,0,0
D,2020-06-05 00,70-85-C2-51-14-C3,0,0
D,2020-06-05 01,70-85-C2-51-14-C3,0,0
D,2020-06-05 02,70-85-C2-51-14-C3,0,0
D,2020-06-05 03,70-85-C2-51-14-C3,0,0
D,2020-06-05 04,70-85-C2-51-14-C3,0,0
D,2020-06-05 05,70-85-C2-51-14-C3,0,0
D,2020-06-05 06,70-85-C2-51-14-C3,0,0
D,2020-06-05 07,70-85-C2-51-14-C3,0,0
D,2020-06-05 08,70-85-C2-51-14-C3,0,0
D,2020-06-05 09,70-85-C2-51-14-C3,0,0
D,2020-06-05 10,70-85-C2-51-14-C3,0,0
D,2020-06-05 11,70-85-C2-51-14-C3,0,0
D,2020-06-05 12,70-85-C2-51-14-C3,0,0
D,2020-06-05 13,70-85-C2-51-14-C3,0,0
D,2020-06-05 14,70-85-C2-51-14-C3,0,0
D,2020-06-05 15,70-85-C2-51-14-C3,0,0
D,2020-06-05 16,70-85-C2-51-14-C3,0,0
D,2020-06-05 17,70-85-C2-51-14-C3,0,0
D,2020-06-05 18,70-85-C2-51-14-C3,0,0
D,2020-06-05 19,70-85-C2-51-14-C3,0,0
D,2020-06-05 20,70-85-C2-51-14-C3,0,0
D,2020-06-05 21,70-85-C2-51-14-C3,0,0
D,2020-06-05 22,70-85-C2-51-14-C3,0,0
D,2020-06-05 23,70-85-C2-51-14-C3,0,0
D,2020-06-06 00,70-85-C2-51-14-C3,0,0
D,2020-06-06 01,70-85-C2-51-14-C3,0,0
D,2020-06-06 02,70-85-C2-51-14-C3,0,0
D,2020-06-06 03,70-85-C2-51-14-C3,0,0
D,2020-06-06 04,70-85-C2-51-14-C3,0,0
D,2020-06-06 05,70-85-C2-51-14-C3,0,0
D,2020-06-06 06,70-85-C2-51-14-C3,0,0
D,2020-06-06 07,70-85-C2-51-14-C3,0,0
D,2020-06-06 08,70-85-C2-51-14-C3,0,0
D,2020-06-06 09,70-85-C2-51-14-C3,0,0
D,2020-06-06 10,70-85-C2-51-14-C3,0,0
D,2020-06-06 11,70-85-C2-51-14-C3,0,0
D,2020-06-06 12,70-85-C2-51-14-C3,0,0
D,2020-06-06 13,70-85-C2-51-14-C3,0,0
D,2020-06-06 14,70-85-C2-51-14-C3,0,0
D,2020-06-06 15,70-85-C2-51-14-C3,0,0
D,2020-06-06 16,70-85-C2-51-14-C3,0,0
D,2020-06-06 17,70-85-C2-51-14-C3,0,0
D,2020-06-06 18,70-85-C2-51-14-C3,0,0
D,2020-06-06 19,70-85-C2-51-14-C3,0,0
D,2020-06-06 20,70-85-C2-51-14-C3,0,0
D,2020-06-06 21,70-85-C2-51-14-C3,0,0
D,2020-06-06 22,70-85-C2-51-14-C3,0,0
D,2020-06-06 23,70-85-C2-51-14-C3,0,0
D,2020-06-07 00,70-85-C2-51-14-C3,0,0
D,2020-06-07 01,70-85-C2-51-14-C3,0,0
D,2020-06-07 02,70-85-C2-51-14-C3,0,0
D,2020-06-07 03,70-85-C2-51-14-C3,0,0
D,2020-06-07 04,70-85-C2-51-14-C3,0,0
D,2020-06-07 05,70-85-C2-51-14-C3,0,0
D,2020-06-07 06,70-85-C2-51-14-C3,0,0
D,2020-06-07 07,70-85-C2-51-14-C3,0,0
D,2020-06-07 08,70-85-C2-51-14-C3,0,0
D,2020-06-07 09,70-85-C2-51-14-C3,0,0
D,2020-06-07 10,70-85-C2-51-14-C3,0,0
D,2020-06-07 11,70-85-C2-51-14-C3,0,0
D,2020-06-07 12,70-85-C2-51-14-C3,0,0
D,2020-06-07 13,70-85-C2-51-14-C3,0,0
D,2020-06-07 14,70-85-C2-51-14-C3,0,0
D,2020-06-07 15,70-85-C2-51-14-C3,0,0
D,2020-06-07 16,70-85-C2-51-14-C3,0,0
D,2020-06-07 17,70-85-C2-51-14-C3,0,0
D,2020-06-07 18,70-85-C2-51-14-C3,0,0
D,2020-06-07 19,70-85-C2-51-14-C3,0,0
D,2020-06-07 20,70-85-C2-51-14-C3,0,0
D,2020-06-07 21,70-85-C2-51-14-C3,0,0
D,2020-06-07 22,70-85-C2-51-14-C3,0,0
D,2020-06-07 23,70-85-C2-51-14-C3,0,0
D,2020-06-08 00,70-85-C2-51-14-C3,0,0
D,2020-06-08 01,70-85-C2-51-14-C3,0,0
D,2020-06-08 02,70-85-C2-51-14-C3,0,0
D,2020-06-08 03,70-85-C2-51-14-C3,0,0
D,2020-06-08 04,70-85-C2-51-14-C3,0,0
D,2020-06-08 05,70-85-C2-51-14-C3,0,0
D,2020-06-08 06,70-85-C2-51-14-C3,0,0
D,2020-06-08 07,70-85-C2-51-14-C3,0,0
D,2020-06-08 08,70-85-C2-51-14-C3,0,0
D,2020-06-08 09,70-85-C2-51-14-C3,0,0
D,2020-06-08 10,70-85-C2-51-14-C3,0,0
D,2020-06-08 11,70-85-C2-51-14-C3,0,0
D,2020-06-08 12,70-85-C2-51-14-C3,0,0
D,2020-06-08 13,70-85-C2-51-14-C3,0,0
D,2020-06-08 14,70-85-C2-51-14-C3,0,0
D,2020-06-08 15,70-85-C2-51-14-C3,0,0
D,2020-06-08 16,70-85-C2-51-14-C3,0,0
D,2020-06-08 17,70-85-C2-51-14-C3,0,0
D,2020-06-08 18,70-85-C2-51-14-C3,0,0
D,2020-06-08 19,70-85-C2-51-14-C3,0,0
D,2020-06-08 20,70-85-C2-51-14-C3,0,0
D,2020-06-08 21,70-85-C2-51-14-C3,0,0
D,2020-06-08 22,70-85-C2-51-14-C3,0,0
D,2020-06-08 23,70-85-C2-51-14-C3,0,0
D,2020-06-09 00,70-85-C2-51-14-C3,0,0
D,2020-06-09 01,70-85-C2-51-14-C3,0,0
D,2020-06-09 02,70-85-C2-51-14-C3,0,0
D,2020-06-09 03,70-85-C2-51-14-C3,0,0
D,2020-06-09 04,70-85-C2-51-14-C3,0,0
D,2020-06-09 05,70-85-C2-51-14-C3,0,0
D,2020-06-09 06,70-85-C2-51-14-C3,0,0
D,2020-06-09 07,70-85-C2-51-14-C3,0,0
D,2020-06-09 08,70-85-C2-51-14-C3,0,0
D,2020-06-09 09,70-85-C2-51-14-C3,0,0
D,2020-06-09 10,70-85-C2-51-14-C3,0,0
D,2020-06-09 11,70-85-C2-51-14-C3,0,0
D,2020-06-09 12,70-85-C2-51-14-C3,0,0
D,2020-06-09 13,70-85-C2-51-14-C3,0,0
D,2020-06-09 14,70-85-C2-51-14-C3,0,0
D,2020-06-09 15,70-85-C2-51-14-C3,0,0
D,2020-06-09 16,70-85-C2-51-14-C3,0,0
D,2020-06-09 17,70-85-C2-51-14-C3,0,0
D,2020-06-09 18,70-85-C2-51-14-C3,0,0
D,2020-06-09 19,70-85-C2-51-14-C3,0,0
D,2020-06-09 20,70-85-C2-51-14-C3,0,0
D,2020-06-09 21,70-85-C2-51-14-C3,0,0
D,2020-06-09 22,70-85-C2-51-14-C3,0,0
D,2020-06-09 23,70-85-C2-51-14-C3,0,0
D,2020-06-10 00,70-85-C2-51-14-C3,0,0
D,2020-06-10 01,70-85-C2-51-14-C3,0,0
D,2020-06-10 02,70-85-C2-51-14-C3,0,0
D,2020-06-10 03,70-85-C2-51-14-C3,0,0
D,2020-06-10 04,70-85-C2-51-14-C3,0,0
D,2020-06-10 05,70-85-C2-51-14-C3,0,0
D,2020-06-10 06,70-85-C2-51-14-C3,0,0
D,2020-06-10 07,70-85-C2-51-14-C3,0,0
D,2020-06-10 08,70-85-C2-51-14-C3,0,0
D,2020-06-10 09,70-85-C2-51-14-C3,0,0
D,2020-06-10 10,70-85-C2-51-14-C3,0,0
D,2020-06-10 11,70-85-C2-51-14-C3,0,0
D,2020-06-10 12,70-85-C2-51-14-C3,0,0
D,2020-06-10 13,70-85-C2-51-14-C3,0,0
D,2020-06-10 14,70-85-C2-51-14-C3,0,0
D,2020-06-10 15,70-85-C2-51-14-C3,0,0
D,2020-06-10 16,70-85-C2-51-14-C3,0,0
D,2020-06-10 17,70-85-C2-51-14-C3,0,0
D,2020-06-10 18,70-85-C2-51-14-C3,0,0
D,2020-06-10 19,70-85-C2-51-14-C3,0,0
D,2020-06-10 20,70-85-C2-51-14-C3,0,0
D,2020-06-10 21,70-85-C2-51-14-C3,0,0
D,2020-06-10 22,70-85-C2-51-14-C3,0,0
D,2020-06-10 23,70-85-C2-51-14-C3,0,0
D,2020-06-11 00,70-85-C2-51-14-C3,0,0
D,2020-06-11 01,70-85-C2-51-14-C3,0,0
D,2020-06-11 02,70-85-C2-51-14-C3,0,0
D,2020-06-11 03,70-85-C2-51-14-C3,0,0
D,2020-06-11 04,70-85-C2-51-14-C3,0,0
D,2020-06-11 05,70-85-C2-51-14-C3,0,0
D,2020-06-11 06,70-85-C2-51-14-C3,0,0
D,2020-06-11 07,70-85-C2-51-14-C3,0,0
D,2020-06-11 08,70-85-C2-51-14-C3,0,0
D,2020-06-11 09,70-85-C2-51-14-C3,0,0
D,2020-06-11 10,70-85-C2-51-14-C3,0,0
D,2020-06-11 11,70-85-C2-51-14-C3,0,0
D,2020-06-11 12,70-85-C2-51-14-C3,0,0
D,2020-06-11 13,70-85-C2-51-14-C3,0,0
D,2020-06-11 14,70-85-C2-51-14-C3,0,0
D,2020-06-11 15,70-85-C2-51-14-C3,0,0
D,2020-06-11 16,70-85-C2-51-14-C3,0,0
D,2020-06-11 17,70-85-C2-51-14-C3,0,0
D,2020-06-11 18,70-85-C2-51-14-C3,0,0
D,2020-06-11 19,70-85-C2-51-14-C3,0,0
D,2020-06-11 20,70-85-C2-51-14-C3,0,0
D,2020-06-11 21,70-85-C2-51-14-C3,0,0
D,2020-06-11 22,70-85-C2-51-14-C3,0,0
D,2020-06-11 23,70-85-C2-51-14-C3,0,0
D,2020-06-12 00,70-85-C2-51-14-C3,0,0
D,2020-06-12 01,70-85-C2-51-14-C3,0,0
D,2020-06-12 02,70-85-C2-51-14-C3,0,0
D,2020-06-12 03,70-85-C2-51-14-C3,0,0
D,2020-06-12 04,70-85-C2-51-14-C3,0,0
D,2020-06-12 05,70-85-C2-51-14-C3,0,0
D,2020-06-12 06,70-85-C2-51-14-C3,0,0
D,2020-06-12 07,70-85-C2-51-14-C3,0,0
D,2020-06-12 08,70-85-C2-51-14-C3,0,0
D,2020-06-12 09,70-85-C2-51-14-C3,0,0
D,2020-06-12 10,70-85-C2-51-14-C3,0,0
D,2020-06-12 11,70-85-C2-51-14-C3,0,0
D,2020-06-12 12,70-85-C2-51-14-C3,0,0
D,2020-06-12 13,70-85-C2-51-14-C3,0,0
D,2020-06-12 14,70-85-C2-51-14-C3,0,0
D,2020-06-12 15,70-85-C2-51-14-C3,0,0
D,2020-06-12 16,70-85-C2-51-14-C3,0,0
D,2020-06-12 17,70-85-C2-51-14-C3,0,0
D,2020-06-12 18,70-85-C2-51-14-C3,0,0
D,2020-06-12 19,70-85-C2-51-14-C3,0,0
D,2020-06-12 20,70-85-C2-51-14-C3,0,0
D,2020-06-12 21,70-85-C2-51-14-C3,0,0
D,2020-06-12 22,70-85-C2-51-14-C3,0,0
D,2020-06-12 23,70-85-C2-51-14-C3,0,0
D,2020-06-13 00,70-85-C2-51-14-C3,0,0
D,2020-06-13 01,70-85-C2-51-14-C3,0,0
D,2020-06-13 02,70-85-C2-51-14-C3,0,0
D,2020-06-13 03,70-85-C2-51-14-C3,0,0
D,2020-06-13 04,70-85-C2-51-14-C3,0,0
D,2020-06-13 05,70-85-C2-51-14-C3,0,0
D,2020-06-13 06,70-85-C2-51-14-C3,0,0
D,2020-06-13 07,70-85-C2-51-14-C3,0,0
D,2020-06-13 08,70-85-C2-51-14-C3,0,0
D,2020-06-13 09,70-85-C2-51-14-C3,0,0
D,2020-06-13 10,70-85-C2-51-14-C3,0,0
D,2020-06-13 11,70-85-C2-51-14-C3,0,0
D,2020-06-13 12,70-85-C2-51-14-C3,0,0
D,2020-06-13 13,70-85-C2-51-14-C3,0,0
D,2020-06-13 14,70-85-C2-51-14-C3,0,0
D,2020-06-13 15,70-85-C2-51-14-C3,0,0
D,2020-06-13 16,70-85-C2-51-14-C3,0,0
D,2020-06-13 17,70-85-C2-51-14-C3,0,0
D,2020-06-13 18,70-85-C2-51-14-C3,0,0
D,2020-06-13 19,70-85-C2-51-14-C3,0,0
D,2020-06-13 20,70-85-C2-51-14-C3,0,0
D,2020-06-13 21,70-85-C2-51-14-C3,0,0
D,2020-06-13 22,70-85-C2-51-14-C3,0,0
D,2020-06-13 23,70-85-C2-51-14-C3,0,0
D,2020-06-14 00,70-85-C2-51-14-C3,0,0
D,2020-06-14 01,70-85-C2-51-14-C3,0,0
D,2020-06-14 02,70-85-C2-51-14-C3,0,0
D,2020-06-14 03,70-85-C2-51-14-C3,0,0
D,2020-06-14 04,70-85-C2-51-14-C3,0,0
D,2020-06-14 05,70-85-C2-51-14-C3,0,0
D,2020-06-14 06,70-85-C2-51-14-C3,0,0
D,2020-06-14 07,70-85-C2-51-14-C3,0,0
D,2020-06-14 08,70-85-C2-51-14-C3,0,0
D,2020-06-14 09,70-85-C2-51-14-C3,0,0
D,2020-06-14 10,70-85-C2-51-14-C3,0,0
D,2020-06-14 11,70-85-C2-51-14-C3,0,0
D,2020-06-14 12,70-85-C2-51-14-C3,0,0
D,2020-06-14 13,70-85-C2-51-14-C3,0,0
D,2020-06-14 14,70-85-C2-51-14-C3,0,0
D,2020-06-14 15,70-85-C2-51-14-C3,0,0
D,2020-06-14 16,70-85-C2-51-14-C3,0,0
D,2020-06-14 17,70-85-C2-51-14-C3,0,0
D,2020-06-14 18,70-85-C2-51-14-C3,0,0
D,2020-06-14 19,70-85-C2-51-14-C3,0,0
D,2020-06-14 20,70-85-C2-51-14-C3,0,0
D,2020-06-14 21,70-85-C2-51-14-C3,0,0
D,2020-06-14 22,70-85-C2-51-14-C3,0,0
D,2020-06-14 23,70-85-C2-51-14-C3,0,0
E,2020-06-01 00,70-85-C2-51-14-C4,0,0
E,2020-06-01 01,70-85-C2-51-14-C4,0,0
E,2020-06-01 02,70-85-C2-51-14-C4,0,0
E,2020-06-01 03,70-85-C2-51-14-C4,0,0
E,2020-06-01 04,70-85-C2-51-14-C4,0,0
E,2020-06-01 05,70-85-C2-51-14-C4,0,0
E,2020-06-01 06,70-85-C2-51-14-C4,0,0
E,2020-06-01 07,70-85-C2-51-14-C4,0,0
E,2020-06-01 08,70-85-C2-51-14-C4,0,0
E,2020-06-01 09,70-85-C2-51-14-C4,0,0
E,2020-06-01 10,70-85-C2-51-14-C4,0,0
E,2020-06-01 11,70-85-C2-51-14-C4,0,0
E,2020-06-01 12,70-85-C2-51-14-C4,0,0
E,2020-06-01 13,70-85-C2-51-14-C4,0,0
E,2020-06-01 14,70-85-C2-51-14-C4,0,0
E,2020-06-01 15,70-85-C2-51-14-C4,0,0
E,2020-06-01 16,70-85-C2-51-14-C4,0,0
E,2020-06-01 17,70-85-C2-51-14-C4,0,0
E,2020-06-01 18,70-85-C2-51-14-C4,0,0
E,2020-06-01 19,70-85-C2-51-14-C4,0,0
E,2020-06-01 20,70-85-C2-51-14-C4,0,0
E,2020-06-01 21,70-85-C2-51-14-C4,0,0
E,2020-06-01 22,70-85-C2-51-14-C4,0,0
E,2020-06-01 23,70-85-C2-51-14-C4,0,0
E,2020-06-02 00,70-85-C2-51-14-C4,0,0
E,2020-06-02 01,70-85-C2-51-14-C4,0,0
E,2020-06-02 02,70-85-C2-51-14-C4,0,0
E,2020-06-02 03,70-85-C2-51-14-C4,0,0
E,2020-06-02 04,70-85-C2-51-14-C4,0,0
E,2020-06-02 05,70-85-C2-51-14-C4,0,0
E,2020-06-02 06,70-85-C2-51-14-C4,0,0
E,2020-06-02 07,70-85-C2-51-14-C4,0,0
E,2020-06-02 08,70-85-C2-51-14-C4,0,0
E,2020-06-02 09,70-85-C2-51-14-C4,0,0
E,2020-06-02 10,70-85-C2-51-14-C4,0,0
E,2020-06-02 11,70-85-C2-51-14-C4,0,0
E,2020-06-02 12,70-85-C2-51-14-C4,0,0
E,2020-06-02 13,70-85-C2-51-14-C4,0,0
E,2020-06-02 14,70-85-C2-51-14-C4,0,0
E,2020-06-02 15,70-85-C2-51-14-C4,0,0
E,2020-06-02 16,70-85-C2-51-14-C4,0,0
E,2020-06-02 17,70-85-C2-51-14-C4,0,0
E,2020-06-02 18,70-85-C2-51-14-C4,0,0
E,2020-06-02 19,70-85-C2-51-14-C4,0,0
E,2020-06-02 20,70-85-C2-51-14-C4,0,0
E,2020-06-02 21,70-85-C2-51-14-C4,0,0
E,2020-06-02 22,70-85-C2-51-14-C4,0,0
E,2020-06-02 23,70-85-C2-51-14-C4,0,0
E,2020-06-03 00,70-85-C2-51-14-C4,0,0
E,2020-06-03 01,70-85-C2-51-14-C4,0,0
E,2020-06-03 02,70-85-C2-51-14-C4,0,0
E,2020-06-03 03,70-85-C2-51-14-C4,0,1
E,2020-06-03 04,70-85-C2-51-14-C4,0,1
E,2020-06-03 05,70-85-C2-51-14-C4,0,1
E,2020-06-03 06,70-85-C2-51-14-C4,0,1
E,2020-06-03 07,70-85-C2-51-14-C4,0,1
E,2020-06-03 08,70-85-C2-51-14-C4,0,1
E,2020-06-03 09,70-85-C2-51-14-C4,0,0
E,2020-06-03 10,70-85-C2-51-14-C4,0,0
E,2020-06-03 11,70-85-C2-51-14-C4,0,0
E,2020-06-03 12,70-85-C2-51-14-C4,0,0
E,2020-06-03 13,70-85-C2-51-14-C4,0,0
E,2020-06-03 14,70-85-C2-51-14-C4,0,0
E,2020-06-03 15,70-85-C2-51-14-C4,0,0
E,2020-06-03 16,70-85-C2-51-14-C4,0,0
E,2020-06-03 17,70-85-C2-51-14-C4,0,0
E,2020-06-03 18,70-85-C2-51-14-C4,0,0
E,2020-06-03 19,70-85-C2-51-14-C4,0,0
E,2020-06-03 20,70-85-C2-51-14-C4,0,0
E,2020-06-03 21,70-85-C2-51-14-C4,0,0
E,2020-06-03 22,70-85-C2-51-14-C4,0,0
E,2020-06-03 23,70-85-C2-51-14-C4,0,0
E,2020-06-04 00,70-85-C2-51-14-C4,0,0
E,2020-06-04 01,70-85-C2-51-14-C4,0,0
E,2020-06-04 02,70-85-C2-51-14-C4,0,0
E,2020-06-04 03,70-85-C2-51-14-C4,0,0
E,2020-06-04 04,70-85-C2-51-14-C4,0,0
E,2020-06-04 05,70-85-C2-51-14-C4,0,0
E,2020-06-04 06,70-85-C2-51-14-C4,0,0
E,2020-06-04 07,70-85-C2-51-14-C4,0,0
E,2020-06-04 08,70-85-C2-51-14-C4,0,0
E,2020-06-04 09,70-85-C2-51-14-C4,0,0
E,2020-06-04 10,70-85-C2-51-14-C4,0,0
E,2020-06-04 11,70-85-C2-51-14-C4,0,0
E,2020-06-04 12,70-85-C2-51-14-C4,0,0
E,2020-06-04 13,70-85-C2-51-14-C4,0,0
E,2020-06-04 14,70-85-C2-51-14-C4,0,0
E,2020-06-04 15,70-85-C2-51-14-C4,0,0
E,2020-06-04 16,70-85-C2-51-14-C4,0,0
E,2020-06-04 17,70-85-C2-51-14-C4,0,0
E,2020-06-04 18,70-85-C2-51-14-C4,0,0
E,2020-06-04 19,70-85-C2-51-14-C4,0,0
E,2020-06-04 20,70-85-C2-51-14-C4,0,0
E,2020-06-04 21,70-85-C2-51-14-C4,0,0
E,2020-06-04 22,70-85-C2-51-14-C4,0,0
E,2020-06-04 23,70-85-C2-51-14-C4,0,0
E,2020-06-05 00,70-85-C2-51-14-C4,0,0
E,2020-06-05 01,70-85-C2-51-14-C4,0,0
